0,1,2
30.98,31.66,35.82
43.81,47.7,52.41
75.31,80.24,81.17
128.78,137.05,106.84
139.82,147.29,102.97
133.28,139.44,98.4
131.66,137.42,100.14
133.08,136.52,100.0
134.81,140.21,101.09
131.3,139.26,96.65
132.13,140.73,95.65
140.36,148.17,103.51
142.67,150.39,100.19
149.27,160.27,117.27
147.86,161.05,115.58
148.32,162.32,111.26
153.95,166.96,116.87
156.03,169.67,124.21
160.43,174.09,132.19
157.55,169.77,127.94
172.13,176.97,154.51
168.11,171.67,141.67
176.85,176.86,152.41
159.81,158.96,126.06
160.58,158.25,124.69
155.82,158.59,111.66
141.03,153.42,96.38
137.78,154.38,96.82
143.65,157.99,108.63
159.31,166.14,121.09
157.11,159.3,116.44
155.75,156.45,118.23
146.29,149.2,111.25
147.21,152.49,115.57
145.5,152.38,112.04
142.52,149.64,104.36
140.13,146.13,98.79
150.95,158.36,113.45
149.81,156.72,114.76
150.18,153.99,121.94
152.44,153.04,126.3
150.47,147.87,125.07
150.47,147.91,124.75
145.93,145.59,121.91
142.26,141.26,120.57
140.01,138.21,118.41
137.9,136.23,116.11
139.4,141.48,119.28
139.45,143.79,117.05
138.29,141.97,117.01
133.87,136.47,115.67
124.94,122.56,107.27
120.73,117.81,102.12
130.29,132.11,111.03
93.36,93.53,94.98
43.25,41.84,48.59
31.7,30.82,35.46
22.26,21.51,25.62
16.81,15.61,17.01
15.03,13.05,14.35
27.48,26.71,27.03
49.57,50.94,52.48
100.63,102.73,101.16
118.53,114.74,108.28
77.22,72.45,67.86
68.52,64.33,58.38
71.96,65.88,59.36
88.17,79.65,70.09
100.46,91.45,83.66
76.23,69.5,64.96
34.96,30.62,30.92
19.4,13.4,14.6
14.95,12.05,12.01
16.84,14.05,15.92
22.63,18.63,18.83
23.96,19.96,18.96
27.71,24.01,22.91
25.15,25.05,24.25
28.88,28.48,30.28
34.93,31.73,36.33
45.29,43.69,48.79
48.17,47.33,52.45
49.87,50.97,56.08
25.08,25.24,28.04
18.95,19.35,20.15
17.47,16.58,19.13
17.76,17.36,19.16
17.7,17.42,20.18
25.2,23.26,28.44
27.38,25.29,30.48
32.55,31.59,36.47
41.61,43.72,48.74
58.43,61.84,68.34
108.32,112.85,100.53
140.72,143.64,109.48
132.05,136.24,98.97
132.24,136.31,101.3
136.94,138.2,104.2
138.51,140.95,105.33
134.37,139.58,101.25
135.29,141.27,101.05
144.41,150.2,107.03
149.54,156.29,103.0
174.89,183.77,149.47
162.84,173.19,134.96
163.51,174.3,138.89
156.82,170.46,126.48
159.41,174.54,134.58
161.03,175.8,138.77
161.76,172.89,138.77
170.5,179.09,159.28
177.99,186.07,178.76
183.19,184.92,166.97
159.61,165.21,132.41
159.59,158.27,125.3
160.0,160.74,118.37
145.77,158.31,104.9
139.44,154.68,98.69
140.61,153.75,105.19
153.03,160.4,115.4
153.95,155.75,113.07
147.9,149.12,113.6
143.99,146.29,109.14
146.14,150.13,117.71
143.7,148.52,111.01
143.73,149.03,107.93
140.43,146.69,99.03
149.83,156.23,109.61
150.01,157.8,111.21
149.35,153.54,119.37
148.1,148.7,121.72
146.86,144.86,121.46
142.39,141.63,115.59
141.0,141.0,116.48
139.39,138.71,116.75
138.5,136.5,114.32
139.74,137.66,117.3
135.32,134.73,114.7
128.83,130.71,107.85
123.53,126.37,100.45
119.25,123.19,98.55
115.99,118.87,98.29
117.57,117.81,99.57
120.84,123.49,110.24
74.18,75.4,82.57
42.73,41.93,48.52
31.97,29.77,35.17
18.7,16.7,19.7
14.34,12.36,13.34
17.03,13.84,14.83
17.15,13.23,14.21
24.95,23.46,24.12
30.78,28.85,29.81
54.6,50.89,48.17
75.11,68.43,65.14
88.99,81.97,72.55
101.78,92.41,78.88
78.88,73.11,63.32
35.63,30.75,28.92
25.35,23.3,21.05
23.08,20.58,19.49
22.95,17.75,17.35
16.12,14.25,12.56
15.52,13.52,14.52
20.31,17.51,17.71
21.68,17.68,17.88
22.4,20.0,21.0
24.85,22.85,23.85
29.23,28.43,29.23
34.58,32.58,36.38
40.98,39.38,44.38
49.56,48.27,53.23
54.32,56.18,61.02
20.77,20.9,23.11
14.27,12.67,14.27
15.32,13.7,15.31
14.05,14.21,16.21
15.18,15.58,17.58
16.88,16.96,18.96
22.45,22.43,24.44
30.04,29.44,33.24
36.44,36.08,41.16
49.0,50.68,56.66
81.78,84.45,86.06
137.62,138.28,116.33
145.29,143.94,116.78
146.14,144.58,117.39
149.76,147.68,122.56
148.83,147.79,121.26
142.95,144.29,114.28
142.35,144.75,113.39
146.04,149.66,114.37
154.38,158.9,113.18
194.06,201.08,197.08
206.38,211.12,207.8
194.75,195.91,189.39
209.22,211.91,208.27
189.32,193.51,192.62
183.48,189.26,190.54
193.51,198.74,196.45
196.92,198.8,194.79
200.25,200.78,196.53
201.74,202.21,199.55
189.21,194.5,191.21
200.54,201.6,195.91
189.87,196.65,192.33
175.98,182.89,164.63
171.11,179.7,150.91
171.03,179.7,155.15
182.09,187.94,169.62
177.63,183.95,162.63
151.96,155.29,129.42
154.79,156.96,137.52
150.55,154.46,134.11
148.33,150.76,120.02
164.15,166.37,135.82
162.11,165.7,129.58
158.61,165.49,124.44
167.49,174.06,135.18
154.91,160.14,127.96
149.87,151.67,125.25
146.02,145.42,122.55
148.84,147.62,124.61
137.72,138.99,114.53
139.51,139.98,115.65
140.99,139.82,118.04
141.35,140.93,120.54
153.99,155.96,138.5
132.42,134.36,112.82
124.64,127.7,101.2
122.96,127.45,97.9
122.4,129.72,103.18
127.86,131.27,110.05
120.39,124.55,112.81
67.49,69.44,77.17
41.82,40.98,47.19
30.7,28.5,33.9
23.34,21.62,25.04
16.81,14.81,15.81
13.47,10.28,10.07
13.36,10.64,9.29
15.31,12.59,10.14
18.11,15.69,14.39
24.73,21.81,19.43
33.81,27.66,30.76
36.58,32.1,33.94
35.71,31.59,35.13
28.8,27.9,29.64
21.41,21.64,20.18
16.33,15.57,14.85
19.08,16.19,14.82
21.13,17.61,16.45
21.16,18.84,17.28
15.57,14.06,13.85
19.1,16.54,16.02
22.18,18.18,17.9
22.37,20.61,20.41
24.51,22.51,23.51
29.93,29.45,30.25
33.36,32.16,35.24
40.14,38.54,42.66
44.57,42.85,47.77
54.49,53.73,59.37
22.63,22.0,22.97
10.95,9.67,8.95
13.0,11.42,12.28
13.19,12.08,14.47
19.51,18.23,20.87
22.88,22.72,24.8
22.11,22.35,24.59
28.55,28.27,32.31
34.89,34.48,39.38
45.77,45.09,51.07
64.64,66.33,71.01
119.29,120.25,109.43
152.19,149.32,128.95
154.32,149.99,129.31
159.22,153.98,134.34
156.64,152.36,131.84
147.92,146.88,122.78
146.96,145.76,120.72
150.28,150.66,122.19
154.89,155.07,123.83
188.55,196.04,199.89
201.85,206.25,206.03
199.33,195.04,191.29
170.38,173.84,169.42
152.18,157.82,157.26
167.6,173.43,174.13
206.78,209.31,212.35
175.52,179.81,180.63
180.4,187.04,187.96
196.3,199.15,197.48
194.88,197.97,194.58
172.26,175.73,168.3
164.09,174.34,172.19
189.31,193.94,194.44
183.04,186.52,185.28
200.59,205.3,207.78
202.7,207.28,204.72
211.74,215.52,214.28
197.59,199.8,199.67
172.81,178.95,177.37
187.8,190.82,191.84
176.38,180.25,181.22
189.64,192.88,191.94
199.14,199.38,197.67
197.62,199.4,193.92
216.77,217.2,215.14
200.92,203.89,200.8
186.59,190.04,187.6
193.21,193.95,190.79
174.02,176.95,175.2
169.13,172.67,166.38
198.67,198.46,194.21
205.23,205.28,200.83
195.54,199.18,196.6
199.22,201.23,201.6
177.26,179.93,172.75
188.49,193.18,189.54
186.89,192.35,187.99
183.08,189.1,183.98
179.56,179.27,174.74
127.23,128.83,127.02
55.11,55.71,64.16
36.19,34.51,39.35
29.66,27.54,32.78
23.42,22.12,26.22
18.25,16.25,17.25
12.96,9.76,9.58
9.88,9.08,7.14
12.16,11.16,9.18
17.37,15.57,13.97
21.11,18.47,17.15
31.43,28.85,30.58
66.29,64.5,64.67
48.31,47.63,50.83
39.01,38.01,42.91
39.01,39.21,40.75
24.76,23.96,24.44
22.56,20.96,20.76
22.41,19.61,18.21
24.2,20.8,19.6
20.81,20.01,18.01
17.94,15.74,14.14
19.19,15.19,14.19
20.22,19.42,17.42
21.68,19.68,20.68
23.3,23.3,24.1
31.13,31.13,33.13
33.27,33.43,35.43
39.86,39.1,43.94
51.16,49.89,55.17
18.92,17.83,17.24
12.0,10.4,10.22
13.92,12.32,12.14
14.18,12.18,14.3
16.39,15.19,16.59
21.04,21.04,22.8
20.66,21.26,23.86
21.88,22.08,26.48
31.11,32.95,36.67
42.54,42.64,47.09
50.19,54.25,59.45
100.25,100.46,94.99
149.83,146.87,127.23
156.93,152.6,131.76
159.68,154.68,134.04
156.6,152.2,132.0
151.83,148.75,127.63
153.87,150.07,128.87
154.81,152.21,128.93
153.46,151.79,124.78
197.01,200.75,203.55
192.52,195.96,197.29
196.71,201.26,203.62
192.12,197.25,200.58
192.86,196.15,199.74
200.11,204.28,207.85
197.59,201.39,204.39
200.82,204.14,209.22
194.8,199.9,203.18
187.02,191.14,193.19
198.6,200.06,200.57
197.24,198.55,198.71
197.91,201.48,205.75
199.06,202.38,206.51
196.44,200.23,202.64
178.21,186.13,189.35
191.59,195.6,196.61
192.7,195.54,194.89
198.26,200.32,201.94
186.6,192.27,191.31
178.07,184.59,182.37
180.16,185.54,186.22
178.15,184.67,186.02
180.81,185.08,185.41
186.76,192.05,191.51
195.76,200.77,201.84
192.58,196.49,196.79
197.78,201.18,199.52
204.84,205.05,203.96
170.41,175.98,179.41
191.59,193.41,192.09
185.59,186.17,181.77
214.95,215.3,212.4
214.33,215.86,216.95
188.11,191.49,190.97
190.51,193.45,194.25
196.2,201.36,202.4
199.93,203.2,203.22
191.9,195.86,194.81
201.15,203.29,202.17
111.59,114.36,116.96
54.78,52.62,60.21
35.4,34.04,38.93
31.23,28.67,32.39
25.78,23.3,24.82
17.94,15.54,16.14
18.75,15.41,15.51
23.28,19.56,18.0
28.84,24.59,21.82
26.28,21.64,20.06
43.45,43.21,41.12
72.8,73.1,73.95
106.92,111.38,109.05
65.64,66.76,68.92
36.93,36.94,41.85
30.77,29.93,32.85
29.15,28.35,30.35
26.4,25.04,25.0
24.43,22.87,21.59
23.25,21.57,20.33
17.76,16.64,15.12
17.37,15.17,13.57
16.83,12.83,12.15
16.73,15.13,13.13
20.1,18.42,18.46
25.79,24.83,26.11
27.54,27.54,27.94
33.38,33.54,35.22
41.85,41.25,46.05
46.68,45.28,49.88
19.73,17.11,16.14
14.69,11.18,11.63
14.81,11.29,12.05
16.67,13.08,14.23
18.83,18.27,18.55
19.13,20.73,20.25
22.89,24.29,24.49
22.21,21.45,26.65
25.85,27.19,30.76
33.13,36.86,40.81
38.79,42.25,48.0
86.2,87.18,85.18
138.64,137.16,116.37
150.53,145.73,122.71
152.05,149.17,124.31
152.26,148.18,125.82
152.53,147.99,127.48
154.98,149.67,128.59
156.55,152.78,130.11
156.01,153.76,127.19
207.26,207.88,204.04
208.44,208.58,207.96
195.96,200.16,203.72
202.99,206.74,210.16
204.16,206.14,210.19
200.51,204.11,207.59
192.11,196.11,197.13
200.74,204.09,207.03
209.65,213.75,217.6
211.8,214.21,217.32
204.26,207.12,208.05
202.34,204.28,205.62
193.32,197.38,201.54
202.16,205.16,209.08
198.49,202.09,204.7
200.63,204.93,207.75
190.06,194.46,196.9
196.7,199.46,201.83
196.66,199.37,201.18
196.37,198.25,199.34
198.69,201.5,204.27
200.45,204.06,207.21
196.49,199.88,203.49
193.97,197.95,202.08
201.55,206.5,208.75
198.83,201.92,204.79
200.82,202.42,204.62
193.78,197.5,200.49
194.82,199.17,200.68
190.35,196.25,197.14
200.89,204.34,207.43
189.42,191.72,192.56
206.89,208.52,209.42
194.44,198.66,200.54
195.47,198.52,202.76
189.01,193.47,197.3
188.1,194.8,196.55
195.5,200.13,201.19
187.96,192.72,193.79
183.77,187.58,191.62
91.36,93.64,100.88
51.54,49.32,56.02
32.91,32.15,35.39
26.27,23.08,24.32
27.47,21.34,21.18
24.3,19.66,18.82
23.78,19.48,18.71
26.88,22.2,20.51
33.0,25.95,25.66
39.11,32.81,33.49
97.23,98.92,102.24
161.66,163.98,165.87
156.31,157.22,159.11
76.31,79.39,82.97
38.46,39.04,44.64
22.72,21.76,25.24
20.11,19.01,23.61
29.14,27.7,30.06
26.21,24.29,25.65
25.13,23.13,24.53
18.89,16.65,17.17
18.26,15.7,14.62
14.87,10.87,10.35
19.58,17.98,15.98
21.49,20.21,20.21
25.26,24.3,25.82
29.18,29.18,29.58
29.07,28.75,30.59
40.4,39.28,43.84
50.93,49.41,53.69
21.71,18.56,18.27
14.38,10.87,11.33
15.04,10.9,12.32
16.65,12.65,13.65
14.97,14.65,14.81
17.26,19.57,18.57
19.48,21.44,21.1
21.99,21.39,26.51
23.32,24.28,27.72
24.09,28.15,31.9
31.87,35.47,40.11
60.89,63.26,68.97
128.53,132.05,124.5
173.72,175.46,164.67
169.15,169.83,154.66
180.27,181.2,170.45
183.48,183.31,173.09
168.56,166.41,150.17
167.29,164.66,146.38
182.91,179.14,160.13
194.4,194.92,189.82
192.91,194.66,192.81
191.73,198.27,200.84
203.34,207.1,210.84
207.05,210.93,214.29
205.5,209.22,213.3
200.4,203.15,205.13
197.08,202.42,204.44
192.09,197.61,201.48
199.37,203.83,207.51
197.98,202.18,204.94
197.2,202.32,204.56
197.87,202.75,206.75
199.91,203.55,207.67
199.08,203.32,205.84
198.24,202.24,204.84
201.06,206.14,209.14
202.6,207.28,210.7
200.27,204.47,206.67
201.23,204.47,206.55
198.82,203.46,206.74
200.62,205.42,209.22
197.95,202.87,206.19
199.96,204.87,208.46
198.64,202.8,205.28
191.13,195.54,198.79
195.04,199.24,202.24
194.65,198.69,201.69
203.34,204.79,208.23
186.27,189.55,191.55
187.02,189.82,192.74
188.92,194.16,195.92
195.16,199.39,201.69
189.88,194.59,197.19
200.94,204.7,207.02
203.34,207.38,210.18
200.05,204.14,205.76
193.99,197.43,199.21
191.05,194.77,196.35
160.14,164.51,168.36
71.79,73.32,80.73
42.01,40.21,46.09
32.31,31.55,34.87
27.97,25.89,27.05
31.83,27.59,27.15
32.22,26.7,27.02
34.8,29.68,27.84
32.88,27.68,24.88
33.13,27.57,27.33
43.71,40.97,40.23
93.98,95.47,98.52
135.16,140.72,143.14
175.44,181.18,183.3
89.96,91.85,96.22
37.46,38.16,43.86
22.45,22.45,25.45
21.02,20.62,25.22
27.25,26.6,30.76
27.23,26.43,29.83
27.83,25.87,29.03
24.1,20.1,21.1
21.47,17.47,18.47
16.71,12.72,12.51
15.58,14.78,12.78
21.9,21.9,21.42
26.89,26.89,28.49
25.76,25.76,27.76
31.81,30.21,32.69
38.73,36.73,39.41
63.04,62.89,65.15
50.27,51.18,49.67
16.59,13.72,15.59
15.63,10.84,14.21
17.26,13.91,14.86
13.66,13.26,13.46
13.18,15.58,14.69
16.6,19.04,19.04
19.31,20.31,24.31
16.08,17.08,19.88
20.22,21.53,25.08
28.74,32.04,36.89
45.52,46.39,50.99
150.27,152.08,149.27
192.11,194.08,192.58
183.72,188.28,190.39
182.63,187.43,187.02
196.22,199.17,195.75
183.54,187.62,184.86
184.27,190.34,186.98
195.5,199.13,196.75
198.27,201.91,206.5
198.28,202.7,205.84
199.95,204.41,208.42
198.79,203.38,206.52
196.31,200.89,204.13
203.59,207.87,211.35
196.95,201.15,205.71
195.12,200.04,204.46
191.49,197.4,200.85
193.65,198.66,200.51
202.9,208.65,211.23
191.18,196.9,197.77
192.65,200.06,203.08
190.85,197.7,203.25
197.63,201.57,206.53
201.48,204.86,210.05
195.57,201.44,205.15
207.34,212.44,217.14
204.94,209.04,212.14
200.81,204.75,207.9
196.36,201.31,205.23
204.3,208.01,211.29
199.65,203.69,207.27
195.32,201.55,204.02
199.02,204.93,207.78
196.75,200.96,204.84
195.63,200.63,204.23
198.6,202.96,206.08
195.73,198.54,202.04
195.1,199.65,204.16
201.02,205.8,209.07
205.42,209.36,212.76
195.85,202.17,205.73
192.94,198.42,201.94
196.2,201.32,204.72
196.34,201.58,204.78
192.2,197.32,202.03
192.61,198.1,202.91
189.18,194.2,197.0
136.61,138.93,142.53
60.59,61.17,67.37
46.35,46.71,51.75
38.47,37.95,41.51
27.96,27.44,29.36
30.34,27.63,29.66
33.49,28.77,30.69
35.42,29.94,30.24
37.04,32.17,30.65
31.74,27.13,26.85
62.71,62.36,64.8
154.62,156.97,161.38
178.67,180.75,183.06
182.18,186.05,189.64
115.25,119.53,120.65
39.45,40.57,44.98
26.18,25.94,29.06
19.1,18.1,22.94
24.49,25.83,29.9
28.64,28.79,33.14
32.6,31.82,35.94
28.56,25.04,26.04
24.08,20.08,20.28
19.81,16.53,16.73
17.51,16.59,14.59
18.52,16.94,15.34
22.53,21.57,22.37
27.02,26.94,27.78
29.5,28.94,29.38
37.44,35.08,36.28
78.97,80.05,82.41
101.34,105.36,104.14
45.3,44.29,44.78
21.37,19.03,20.48
16.56,12.98,14.79
14.39,11.79,12.51
14.27,13.97,14.06
15.88,16.28,16.58
18.97,19.65,22.77
19.42,19.7,23.58
22.45,21.41,26.17
23.77,26.71,30.84
37.48,37.91,40.79
126.8,128.41,128.2
175.08,182.84,185.37
169.43,179.02,183.37
183.21,186.55,191.01
183.61,185.89,184.91
183.91,186.13,183.14
183.22,189.41,187.7
207.21,211.43,212.17
203.62,207.82,212.22
199.83,207.13,209.97
200.88,206.59,208.39
198.2,203.35,206.31
206.8,209.77,213.45
199.81,203.61,207.01
190.15,195.12,200.02
203.3,206.54,211.27
193.44,199.39,201.5
214.49,216.66,217.98
205.11,209.51,210.99
211.97,214.97,218.07
203.05,206.83,209.91
198.37,203.98,209.01
192.48,197.78,201.43
196.41,200.74,204.96
196.55,200.85,205.17
199.48,203.34,208.29
198.92,202.42,205.24
193.29,197.36,200.47
189.88,196.0,199.68
192.45,198.35,201.67
199.26,204.85,207.55
201.54,206.06,209.06
192.6,198.29,200.51
191.93,198.11,200.77
194.51,199.49,203.5
201.39,206.77,210.23
199.78,205.3,208.7
198.78,204.38,208.85
201.23,206.78,209.07
198.0,202.25,205.27
193.63,199.62,203.29
193.96,199.72,203.46
195.67,200.67,204.07
192.82,197.82,201.22
192.11,197.11,202.29
194.64,199.64,204.84
189.09,194.09,197.48
121.64,122.79,129.42
57.67,58.64,63.73
42.03,43.01,47.82
32.73,32.93,36.33
27.31,27.11,28.91
27.38,24.89,27.16
29.66,25.06,27.26
32.6,28.47,30.67
33.18,30.38,31.38
36.76,30.35,32.94
63.89,60.19,65.3
144.03,147.01,151.76
191.42,193.24,194.9
192.11,195.56,197.84
144.1,145.78,146.85
48.12,48.56,52.99
29.2,28.8,32.0
20.54,19.14,24.14
19.22,20.8,24.68
31.34,31.74,35.82
38.35,39.91,45.27
32.97,31.57,33.97
23.93,22.33,23.93
25.89,23.09,24.36
26.76,23.36,22.16
22.81,20.01,18.61
24.72,22.61,22.92
25.68,24.2,23.36
28.96,27.28,27.76
36.92,33.08,34.12
107.16,108.97,111.47
161.69,166.97,166.85
100.29,103.37,105.11
46.38,48.04,47.35
24.74,19.9,21.1
19.23,15.23,16.23
15.99,13.89,14.75
17.12,15.52,16.12
18.11,17.23,18.15
19.87,19.99,21.83
22.05,22.04,23.71
24.01,26.76,30.35
33.83,34.94,37.3
118.57,121.01,124.61
181.68,187.68,190.19
182.49,183.71,184.75
179.44,181.54,186.17
181.42,184.79,188.92
185.09,186.8,186.07
190.41,193.79,193.55
193.92,197.42,197.84
206.21,211.21,214.81
198.51,203.95,206.25
200.81,206.66,207.79
193.5,199.1,201.11
199.43,204.04,206.67
198.22,202.62,204.42
203.7,210.04,212.88
207.14,210.13,214.54
201.2,205.63,208.62
201.5,206.38,208.74
200.28,204.56,207.14
207.87,210.63,214.21
200.19,202.39,206.09
199.56,204.3,207.68
192.91,197.26,201.72
195.91,199.86,203.85
197.98,202.82,205.78
195.13,200.3,203.99
197.46,203.48,207.14
198.79,202.78,206.05
185.56,191.36,194.1
197.66,203.56,208.3
205.23,212.0,216.71
196.48,201.31,204.08
196.28,201.47,204.55
197.46,199.4,202.51
201.21,205.76,208.39
193.99,201.24,204.49
198.35,203.31,206.39
200.92,205.92,209.52
200.56,206.08,209.38
203.08,207.71,211.33
199.05,203.63,206.56
188.5,195.89,198.86
197.91,202.91,206.11
199.89,204.13,207.22
191.07,196.71,199.74
192.47,197.71,202.51
191.89,196.56,200.15
126.73,127.61,135.09
57.05,55.25,63.33
44.35,42.33,48.64
36.16,35.56,39.36
30.04,28.96,31.52
32.82,29.58,32.4
33.05,28.89,31.09
31.65,28.37,30.97
28.57,26.57,28.77
36.0,31.0,32.73
95.95,94.37,99.6
135.33,141.31,145.45
172.41,176.35,181.77
189.9,196.3,198.98
150.33,154.95,157.26
52.06,52.76,58.52
33.57,33.37,37.17
19.03,18.03,23.03
20.31,20.13,24.72
39.05,40.05,44.65
45.96,48.56,53.46
37.24,36.84,41.04
27.37,27.37,29.37
28.49,27.29,29.61
32.59,28.39,27.49
22.17,19.97,20.97
23.56,22.76,23.16
29.73,28.53,27.13
31.13,29.65,28.85
37.44,33.23,35.49
139.29,139.7,144.72
193.7,196.89,199.77
169.46,175.55,178.15
94.05,97.88,100.1
40.25,38.84,40.13
24.14,20.56,21.6
18.44,17.51,19.79
20.28,18.36,19.32
18.67,17.07,17.87
17.54,15.72,16.45
20.34,19.27,21.76
22.28,23.61,27.6
32.83,32.39,36.95
106.02,107.9,112.73
167.88,173.89,177.55
182.76,187.0,190.15
187.48,191.06,194.86
185.88,189.22,191.26
200.58,202.37,202.06
203.27,205.08,205.28
194.39,196.04,195.95
198.95,203.98,207.77
200.48,206.19,209.47
205.33,210.25,213.65
196.43,200.91,204.16
196.71,202.22,203.73
206.93,211.54,213.1
205.58,212.0,215.11
207.26,210.88,215.8
203.72,207.98,212.2
205.16,209.12,214.28
211.22,215.18,219.34
201.08,206.42,209.24
191.32,197.73,200.32
201.35,204.98,207.53
201.52,203.27,206.21
197.26,201.1,203.29
174.79,181.35,179.89
195.53,199.86,203.77
211.31,215.11,219.11
201.33,205.09,208.5
203.89,207.81,211.11
195.66,201.04,204.57
196.06,203.09,206.64
195.28,202.01,205.07
204.5,208.11,210.71
197.01,201.24,203.31
196.21,200.21,202.97
206.64,210.88,214.9
205.89,209.36,212.6
197.79,202.55,205.55
198.48,202.36,205.33
206.35,211.32,211.86
203.41,207.3,208.09
195.55,201.86,205.65
203.27,207.95,211.31
193.41,199.47,202.8
191.35,199.16,203.58
155.73,164.76,165.54
175.37,182.15,187.22
123.48,125.31,133.32
60.62,60.62,68.74
45.22,46.48,51.89
37.41,37.45,41.01
31.39,30.23,32.83
29.63,26.42,29.54
28.49,25.73,28.06
31.96,28.56,31.17
30.27,29.29,30.94
33.14,31.68,31.99
116.23,119.31,126.04
165.42,172.51,178.36
187.46,191.17,196.84
189.8,195.12,199.08
147.31,152.99,156.62
55.71,57.61,62.77
32.26,31.98,36.18
23.48,22.48,27.48
25.33,25.55,29.68
36.65,38.05,42.73
47.44,49.58,55.2
42.24,42.04,46.04
31.15,30.67,33.31
31.81,29.93,30.57
28.24,25.36,24.67
23.46,21.36,22.36
23.89,22.61,23.57
27.95,26.51,25.83
27.33,27.09,25.99
39.21,37.39,39.78
165.89,169.52,174.03
190.0,194.81,196.65
190.49,196.89,198.74
145.7,150.99,151.86
100.08,106.35,107.98
32.55,29.88,32.39
20.71,21.06,22.72
17.81,15.87,16.42
20.26,16.46,18.12
19.5,17.02,18.54
21.75,20.31,23.49
26.19,27.3,31.34
27.21,26.74,30.8
59.47,60.51,64.14
164.07,171.68,174.87
197.02,202.03,206.79
196.91,201.53,204.32
195.86,199.34,200.83
189.58,194.55,196.91
188.24,194.73,196.04
195.81,199.58,200.41
193.68,201.33,204.34
207.08,212.88,216.6
201.68,206.68,210.08
194.16,199.16,203.1
201.27,207.24,211.53
205.67,211.77,215.76
192.5,199.34,203.92
191.06,198.65,202.22
198.28,205.05,208.03
202.94,207.54,212.62
203.71,208.15,212.43
204.13,208.57,212.37
204.93,209.21,213.32
210.14,214.3,217.82
196.62,201.0,206.0
202.65,205.91,209.82
197.82,203.49,206.49
207.93,212.21,215.4
205.02,211.24,213.7
198.74,203.66,207.3
203.79,208.71,212.67
192.33,199.89,203.46
203.87,207.04,211.99
199.67,204.29,208.29
198.83,204.43,208.23
200.58,206.05,209.47
204.41,207.45,210.85
197.6,200.45,202.32
192.76,196.81,200.92
185.37,189.29,193.57
197.36,200.69,201.41
199.03,204.55,208.33
199.16,205.46,207.14
195.87,201.6,204.66
198.82,204.1,207.82
197.46,201.24,205.67
182.93,190.34,193.23
186.11,192.9,194.68
180.1,187.29,193.36
141.38,145.52,151.84
59.05,61.57,69.97
48.34,48.7,54.78
40.08,41.08,44.28
36.95,37.27,39.31
26.21,25.44,27.89
24.98,23.58,26.18
31.39,28.51,32.27
28.2,28.36,31.4
35.51,35.62,37.53
89.48,93.1,98.87
170.66,175.86,181.34
193.59,198.51,202.55
196.18,200.5,204.47
156.53,165.25,172.52
66.48,68.8,74.7
29.99,31.35,35.63
25.61,25.41,30.01
23.59,24.29,27.7
31.16,33.28,38.2
52.84,53.46,59.13
42.19,41.07,46.43
30.37,29.17,32.77
32.75,29.55,29.75
23.38,22.58,20.58
23.63,21.63,22.63
23.12,21.12,22.92
24.41,22.61,23.01
28.11,27.19,27.77
65.11,65.21,68.67
174.43,181.13,184.46
180.91,188.44,191.67
193.39,198.97,201.5
182.31,189.16,192.27
160.17,166.6,169.12
66.19,68.64,69.11
25.95,26.54,29.53
21.74,21.26,22.14
22.51,19.11,21.71
17.22,15.22,17.82
21.4,19.4,23.6
22.15,20.95,25.95
24.57,23.05,28.05
48.29,48.09,52.49
135.58,141.16,145.31
186.86,191.94,194.71
197.49,202.21,204.81
193.2,199.07,201.61
190.59,194.72,198.89
193.59,197.77,203.44
196.06,200.7,203.4
205.36,210.37,212.75
198.57,205.04,208.59
208.09,213.69,217.49
208.94,211.01,215.17
197.01,203.01,205.24
194.29,199.61,203.54
199.22,204.23,208.41
198.91,203.29,207.54
204.45,208.75,213.03
205.42,211.33,217.02
202.77,207.37,211.37
204.45,207.61,212.29
197.47,201.3,204.78
191.96,197.5,201.25
196.63,202.14,205.14
195.72,200.69,204.34
207.95,212.78,217.17
208.27,212.32,216.37
198.37,205.59,208.43
188.87,197.24,202.06
191.53,198.62,205.39
191.6,200.31,204.02
197.08,204.84,207.61
201.24,207.37,212.8
207.6,213.26,217.09
196.42,203.02,206.38
203.97,209.56,212.49
197.04,203.12,207.09
194.05,200.25,205.33
202.38,206.07,210.22
200.2,206.7,208.91
199.0,206.05,208.73
203.45,207.39,211.76
204.55,208.8,212.44
186.34,191.46,194.92
190.91,197.39,200.38
192.97,199.68,203.6
201.67,205.45,208.9
192.81,196.97,199.47
125.63,128.85,135.02
60.28,63.66,72.22
48.41,49.91,56.04
34.27,35.27,38.47
28.55,28.87,30.87
23.05,23.09,25.01
27.4,26.0,28.24
30.45,28.17,31.25
30.1,29.9,34.65
34.67,34.21,37.49
64.04,65.64,71.55
165.06,171.38,177.76
192.78,197.39,202.04
187.79,195.28,198.7
171.96,177.34,180.29
75.9,81.5,84.44
32.95,33.34,37.75
24.09,23.95,27.96
25.33,26.01,30.18
29.8,31.84,35.72
53.37,55.21,61.67
40.89,39.65,44.94
32.74,32.35,34.18
34.37,32.85,33.97
24.59,24.34,23.99
21.01,20.37,20.05
27.91,26.27,27.87
27.67,25.23,26.07
31.97,29.79,32.27
110.09,113.65,117.62
186.0,190.32,194.04
184.66,190.68,195.6
196.09,204.15,209.78
190.82,197.94,201.46
